416350,2.445481,MiniBikers
416290,0.8113441,Bleeding Border
416260,5.874743,The Lost Island
416220,49.2,The Light Empire
416130,65.979996,Written in the Sky
416110,5.692777,Blitz Breaker
416070,1.8055547,Mars 2030
415990,4.347826,Lightbender
415980,31.465517,Quatro Luzes
415960,5.3217716,Energy Cycle
415920,26.22442,Voidspire Tactics
415910,3.8611565,Gigachess
415890,13.80392,Crystal Picnic
415850,32.120686,BAD END
415840,25.013048,Mystic Saga
415830,18.9956,Gnomes Garden
415740,1.8269231,OmniBus
415670,37.548004,Highrise Heroes: Word Challenge
415610,32.56466,Red Comrades Save the Galaxy: Reloaded
415490,10.806601,Lemurzin
415480,11.855811,Hyperdevotion Noire: Goddess Black Heart
415420,15.763108,Nyan Cat: Lost In Space
415400,45.684666,Cross Set
415350,10.409936,Shooting Stars!
415270,7.6324015,Star Crusade CCG
415240,6.5777817,Feesh
415150,29.561293,Pang Adventures
415030,9.610585,One More Dungeon
415010,10.714282,The Other 99
414950,0.025365248,Star Nomad 2
414730,34.78534,Epic Clicker Journey
414660,32.86278,Vampire Legends: The True Story of Kisilova
414510,9.455046,5089: The Action RPG
414370,0.91989744,Raining Blobs
414290,14.671323,Princess.Loot.Pixel.Again
414260,3.4257784,Ironclads 2: American Civil War
414190,1.423868,Junk Jack
414090,13.955701,The Warden
414080,7.4785104,Life is Hard
414070,5.0760255,Shut Up And Dig
414060,4.802664,iso-Sphere
413870,44.604332,Sickness
413830,1.0893373,Overdosed - A Trip To Hell
413760,16.622166,Go To Bed: Survive The Night
413710,0.0725963,Blood & Gold: Caribbean!
413680,6.5330963,Statues
413580,7.6412935,Reverse x Reverse
413540,7.2033896,Recourse
413510,21.652355,The Extinction
413500,6.132757,Rocket Fist
413490,14.75,Rothschild: The Sheep Will Wake
413480,21.81699,101 Ways to Die
413420,19.012772,Danganronpa 2: Goodbye Despair
413410,17.626423,Danganronpa: Trigger Happy Havoc
413150,17.648205,Stardew Valley
412970,20.772951,Beatbuddy: On Tour
412860,20.2128,Zombie Office Politics
412790,0.94474757,Adventure Time: Magic Man's Head Games
412770,0.033208556,Boogeyman
412730,4.1456137,Days Under Custody
412670,19.895073,Bullet Heaven 2
412540,0.52197814,The Minotaur
412530,35.59632,Atlantic Quest 2 - New Adventure -
412520,36.30036,Evil Defenders
412490,4.581671,Yrminsul
412460,32.78553,Villagers
412450,0.0611372,The Black Death
412410,14.093033,Castle Chaos
412400,0.9758486,GASP
412270,5.5297384,Stories of Bethem: Full Moon
412250,2.4839718,Empires Of Creation
412230,4.7234488,Ohio Jack and The Cup Of Eternity
412170,2.6037648,City of Chains
412010,12.2748,Crossbow Warrior - The Legend of William Tell
411960,19.863503,TY the Tasmanian Tiger
411760,35.023083,Swordbreaker The Game
411750,4.687504,Brick Inventions
411720,7.941597,Quantum Lock
411690,8.110365,VROOM: Galleon
411680,23.382784,Loot Hound™
411630,24.530523,Wicked Witches
411600,29.881128,The Sentient
411590,27.001308,The Rivers of Alice - Extended Version
411570,4.3518157,Zombie Exodus
411560,0.46533042,Reveal The Deep
411390,14.960562,Getsuei Gakuen -kou-
411370,15.198881,Melty Blood Actress Again Current Code
411120,2.6979067,Galaxy Admirals
410910,21.837215,Deathless: The City's Thirst
410890,38.839176,Higurashi When They Cry Hou - Ch.2 Watanagashi
410850,18.861467,DRAGON QUEST HEROES™ Slime Edition
410820,4.2814994,Starward Rogue
410670,14.880607,Suits: A Business RPG
410570,6.8775344,Gunjack
410470,7.4368906,Expander
410440,12.996757,Vertigo Void
410430,30.621178,Morphine
410370,3.8605194,Huenison
410150,32.48365,Swapperoo
410110,28.451557,12 is Better Than 6
409890,9.224597,Stranger of Sword City
409730,9.883609,Death by Game Show
409660,37.997353,Angry Video Game Nerd II: ASSimilation
409610,14.898987,One Final Chaos
409600,44.959118,Contract With The Devil
409560,4.043226,Run Rabbit Run
409510,1.06456,Genesis Online
409490,4.2298474,Rogue Harvest
409460,7.697528,Blackfaun
409450,18.25632,The Fall of the Dungeon Guardians
409440,11.278561,SnakEscape
409410,9.13483,Clumsy Moose Season
409390,3.591468,Marble Mountain
409380,13.998303,Among the Heavens
409370,4.362907,Monster RPG 2
409360,14.438273,Faron's Fate
409350,0.0,INDEF
409320,3.5,Syndrome
409310,1.2249262,The Rollingball's Melody
409290,12.237896,Herding Dog
409160,9.357359,Unknown
409100,14.092121,The Purring Quest
409070,2.4562306,Fist Slash: Of Ultimate Fury
409040,22.084211,Herolike
408960,6.6177907,Zombasite
408900,0.344828,Unfortunate Spacemen
408880,14.919015,Heal Them All
408860,27.765497,Dead Stop
408770,48.98605,Highschool Possession
408750,5.855055,Starsphere
408650,35.661217,ChromaGun
408640,3.956338,Code of Princess
408400,26.44109,Swords and Sorcery - Underworld - Definitive Edition
408280,55.17543,Message Quest
408240,16.29629,Slime Jumper
408170,16.689276,Networm
408110,2.1013064,Planet R-12
408000,22.136974,Cinderella Escape! R12
407830,4.5945907,Space Overlords
407680,5.5270243,Last Days of Spring Visual Novel
407620,20.859934,Indie Game Battle
407600,6.5960226,Raiden Legacy - Steam Edition
407570,9.523825,Superku
407530,1.1954E-4,ARK: Survival Of The Fittest
407420,0.0500626,Gabe Newell Simulator
407380,2.6776986,Strania - The Stella Machina -
407340,36.520973,Strawberry Vinegar
407300,9.137372,The Last NightMary - A Lenda do Cabeça de Cuia
407290,4.8522596,There Was A Caveman
407230,7.187807,Legend of Mysteria RPG
407100,20.523813,Gulf of Aden - Task Force Somalia
407020,26.563799,Star Sky - ??????
406940,15.911727,Dub Dash
406920,5.2762284,Monsterland
406870,39.195618,Eventide: Slavic Fable
406850,2.04082,Crush Your Enemies
406730,29.198019,Unknown
406720,13.707299,Alekhine's Gun
406690,4.1062846,Roses and Gems
406650,33.068485,Ratings War
406350,41.7778,KartKraft™
406310,2.3605564,Stop Online - Battle of Words
406220,8.316839,Gnomes Vs. Fairies
406170,10.48857,Vortex: The Gateway
406150,40.381508,Refunct
406120,1.7883462,Astral Breakers
405970,15.073829,Flat Kingdom
405960,8.686759,Sunken
405950,6.627168,Lowglow
405900,8.753056,Disgaea PC
405820,19.56497,Turok
405810,18.05378,Valzar
405780,21.733164,Alpha Polaris : A Horror Adventure Game
405720,5.43131,Perfect Universe
405680,30.88235,Sentou Gakuen: Revival
405650,31.619192,Zero Reflex
405640,47.89035,Pony Island
405610,15.765453,Flight of the Paladin
405540,2.202799,Ninja Senki DX
405530,2.7602909,Veer
405500,37.630207,Dangerous Golf
405440,2.42674,Ares Omega
405310,20.588968,LEGO® MARVEL's Avengers
405240,6.676909,Queen Under The Mountain
405040,8.335726,Cold Dreams
405010,20.813478,Bitardia
